time,open,high,low,close,volume
2019-12-16 13:00:00,138.88,138.94,138.82,138.925,322222
2019-12-16 14:00:00,138.9275,139.08,138.9099,138.98,285348
2019-12-16 15:00:00,138.98,139.06,138.91,139.04,313211
2019-12-16 16:00:00,139.03,139.1,139.0195,139.05,774212
2019-12-16 17:00:00,139.06,139.1,139.03,139.03,68329
2019-12-16 18:00:00,139.04,139.04,139.04,139.04,6384
2019-12-16 19:00:00,139.02,139.02,139.02,139.02,500
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-16 20:00:00,139.04,139.04,139.0,139.0,1050
2019-12-17 05:00:00,139.22,139.26,139.12,139.26,10050
2019-12-17 06:00:00,139.25,139.42,139.23,139.38,8375
2019-12-17 07:00:00,139.36,139.36,139.32,139.32,4225
2019-12-17 08:00:00,139.28,139.32,139.24,139.32,10230
2019-12-17 09:00:00,139.3,139.32,138.92,138.95,18619
2019-12-17 10:00:00,139.02,139.175,138.95,139.05,602243
2019-12-17 11:00:00,139.06,139.08,138.851,138.9931,840826
2019-12-17 12:00:00,139.0,139.3,138.98,139.065,646042
2019-12-17 13:00:00,139.065,139.15,138.96,139.128,404723
2019-12-17 14:00:00,139.13,139.16,139.01,139.02,225647
2019-12-17 15:00:00,139.0201,139.08,138.925,138.96,377805
2019-12-17 16:00:00,138.96,139.01,138.93,139.01,1086205
2019-12-17 17:00:00,138.99,139.06,138.99,139.01,6310
2019-12-17 17:00:00,138.99,139.06,138.99,139.01,6310
2019-12-17 19:00:00,139.03,139.03,139.0,139.0,290
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-17 20:00:00,138.98,138.98,138.98,138.98,330
2019-12-18 06:00:00,139.32,139.32,139.32,139.32,120
2019-12-18 07:00:00,139.1,139.1,139.08,139.08,480
2019-12-18 08:00:00,139.02,139.04,139.0,139.0,1731
2019-12-18 09:00:00,139.11,139.11,138.49,138.66,34377
2019-12-18 10:00:00,138.73,139.02,138.65,138.85,439591
2019-12-18 11:00:00,138.84,139.25,138.82,139.03,815279
2019-12-18 12:00:00,139.0,139.07,138.8799,138.95,346454
2019-12-18 13:00:00,138.95,138.98,138.83,138.8799,435805
2019-12-18 14:00:00,138.88,138.9275,138.82,138.88,296301
2019-12-18 15:00:00,138.87,138.99,138.87,138.9365,326829
2019-12-18 16:00:00,138.93,139.03,138.92,139.0,816922
2019-12-18 17:00:00,139.02,139.02,138.92,138.97,37544
2019-12-18 18:00:00,138.8813,138.8813,138.8813,138.8813,109
2019-12-18 18:00:00,138.8813,138.8813,138.8813,138.8813,109
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-18 20:00:00,138.94,139.05,138.94,139.05,400
2019-12-19 05:00:00,138.85,138.85,138.85,138.85,1300
2019-12-19 06:00:00,138.95,138.95,138.95,138.95,100
2019-12-19 07:00:00,138.8,138.83,138.8,138.83,800
2019-12-19 08:00:00,138.87,138.93,138.86,138.87,2100
2019-12-19 09:00:00,138.86,139.1,138.8,139.06,159781
2019-12-19 10:00:00,139.04,139.11,138.87,139.07,606886
2019-12-19 11:00:00,139.07,139.13,138.94,139.03,702275
2019-12-19 12:00:00,139.02,139.29,138.99,139.26,1092890
2019-12-19 13:00:00,139.27,139.4,139.2,139.37,430617
2019-12-19 14:00:00,139.36,139.55,139.35,139.48,426527
2019-12-19 15:00:00,139.49,139.51,139.35,139.37,396771
2019-12-19 16:00:00,139.37,139.38,139.26,139.33,836129
2019-12-19 17:00:00,139.33,139.38,139.27,139.38,16274
2019-12-19 18:00:00,139.38,139.38,139.38,139.38,4678
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-19 19:00:00,139.34,139.34,139.34,139.34,350
2019-12-20 05:00:00,139.21,139.21,139.21,139.21,134
2019-12-20 06:00:00,139.14,139.14,139.14,139.14,200
2019-12-20 07:00:00,139.14,139.16,139.12,139.12,4200
2019-12-20 08:00:00,139.2,139.3,139.2,139.3,1450
2019-12-20 09:00:00,139.31,139.46,139.23,139.44,7110
2019-12-20 10:00:00,139.43,139.44,139.26,139.345,504437
2019-12-20 11:00:00,139.35,139.4451,139.2,139.31,556609
2019-12-20 12:00:00,139.32,139.32,138.98,139.148,1282022
2019-12-20 13:00:00,139.14,139.21,139.13,139.13,453230
2019-12-20 14:00:00,139.13,139.1701,139.1,139.14,287319
2019-12-20 15:00:00,139.1323,139.22,139.13,139.19,398683
2019-12-20 16:00:00,139.2,139.2299,139.12,139.16,670418
2019-12-20 17:00:00,139.17,139.52,139.15,139.2098,77268
2019-12-20 18:00:00,139.52,139.52,139.0101,139.0101,50253
2019-12-20 19:00:00,139.13,139.52,138.61,138.8,32502
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-20 20:00:00,138.76,138.82,138.75,138.82,1750
2019-12-23 05:00:00,139.78,139.8,139.76,139.8,11190
2019-12-23 06:00:00,139.82,139.82,139.8,139.8,3500
2019-12-23 07:00:00,139.68,139.68,139.68,139.68,273
2019-12-23 08:00:00,139.67,139.71,139.54,139.54,14705
2019-12-23 09:00:00,139.71,139.71,139.46,139.7,38257
2019-12-23 10:00:00,139.68,139.68,139.53,139.64,422587
2019-12-23 11:00:00,139.64,139.84,139.59,139.73,1019908
2019-12-23 12:00:00,139.725,139.73,139.59,139.65,501725
2019-12-23 13:00:00,139.6595,139.8299,139.65,139.75,863803
2019-12-23 14:00:00,139.76,139.93,139.76,139.82,528069
2019-12-23 15:00:00,139.82,139.92,139.81,139.91,393108
2019-12-23 16:00:00,139.905,139.96,139.87,139.94,893772
2019-12-23 17:00:00,139.95,139.95,139.85,139.91,36399
2019-12-23 18:00:00,139.93,139.95,139.93,139.95,343063
2019-12-23 19:00:00,139.94,139.94,139.9,139.9,200
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-23 20:00:00,139.93,139.93,139.89,139.89,1147
2019-12-24 05:00:00,140.46,140.5,140.46,140.49,2901
2019-12-24 06:00:00,140.51,140.51,140.42,140.42,800
2019-12-24 07:00:00,140.35,140.36,140.31,140.35,400
2019-12-24 08:00:00,140.32,140.42,140.29,140.3,16627
2019-12-24 09:00:00,140.3999,140.47,140.24,140.34,31779
2019-12-24 10:00:00,140.38,140.73,140.35,140.6,961312
2019-12-24 11:00:00,140.6099,141.22,140.58,141.1499,1499568
2019-12-24 12:00:00,141.15,141.27,141.1,141.18,1136225
2019-12-24 13:00:00,141.19,141.33,141.1305,141.25,1438680
2019-12-24 14:00:00,141.27,141.27,141.27,141.27,168310
2019-12-24 14:00:00,141.27,141.27,141.27,141.27,168310
2019-12-24 16:00:00,141.27,141.27,141.27,141.27,0
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-24 17:00:00,141.22,141.22,141.22,141.22,200
2019-12-26 08:00:00,141.73,141.99,141.66,141.9,5325
2019-12-26 09:00:00,141.6,142.02,141.6,142.01,33796
2019-12-26 10:00:00,142.0,142.21,141.95,142.21,751879
2019-12-26 11:00:00,142.2099,142.47,142.17,142.4201,1296631
2019-12-26 12:00:00,142.43,142.43,141.9062,142.06,1691982
2019-12-26 13:00:00,142.05,142.26,142.04,142.1,1087375
2019-12-26 14:00:00,142.1,142.4599,142.08,142.43,822859
2019-12-26 15:00:00,142.43,142.44,142.18,142.2099,847319
2019-12-26 16:00:00,142.2,142.41,142.2,142.4,1282405
2019-12-26 17:00:00,142.4,142.4,142.31,142.32,331877
2019-12-26 18:00:00,142.38,142.38,142.38,142.38,22525
2019-12-26 19:00:00,142.32,142.32,142.3,142.3,4076
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-26 20:00:00,142.26,142.26,142.18,142.18,500
2019-12-27 05:00:00,142.19,142.37,142.19,142.37,1301
2019-12-27 06:00:00,142.39,142.4,142.32,142.34,11094
2019-12-27 07:00:00,142.36,142.36,142.13,142.13,1052
2019-12-27 08:00:00,142.2,142.33,142.19,142.33,5350
2019-12-27 09:00:00,142.2,142.38,142.06,142.27,176380
2019-12-27 10:00:00,142.26,142.35,142.17,142.28,421120
2019-12-27 11:00:00,142.29,142.5,142.1847,142.37,795244
2019-12-27 12:00:00,142.3718,142.73,142.35,142.61,630593
2019-12-27 13:00:00,142.6,142.65,142.49,142.63,562918
2019-12-27 14:00:00,142.63,142.63,142.49,142.55,437862
2019-12-27 15:00:00,142.54,142.56,142.39,142.48,482263
2019-12-27 16:00:00,142.48,142.5,142.23,142.32,1069085
2019-12-27 17:00:00,142.32,142.37,142.29,142.33,46358
2019-12-27 18:00:00,142.38,142.39,142.3,142.33,27299
2019-12-27 18:00:00,142.38,142.39,142.3,142.33,27299
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-27 20:00:00,142.35,142.35,142.3,142.3,543
2019-12-30 05:00:00,142.4,142.47,142.4,142.45,2687
2019-12-30 06:00:00,142.46,142.46,142.34,142.34,3180
2019-12-30 07:00:00,142.3,142.3,142.29,142.29,400
2019-12-30 08:00:00,142.33,142.47,142.33,142.47,3900
2019-12-30 09:00:00,142.34,142.52,142.3,142.41,50583
2019-12-30 10:00:00,142.45,142.75,142.44,142.72,792373
2019-12-30 11:00:00,142.71,142.78,142.53,142.58,956785
