2019-12-19 15,102.2,92654
2019-12-19 16,102.08,170109
2019-12-19 17,102.24,25936
2019-12-19 18,102.16,137
2019-12-19 19,102.32,125
2019-12-19 20,102.24,12
2019-12-19 21,102.24,12
2019-12-19 22,102.24,12
2019-12-19 23,102.24,12
2019-12-20 00,102.24,12
2019-12-20 01,102.24,12
2019-12-20 02,102.24,12
2019-12-20 03,102.24,12
2019-12-20 04,102.24,12
2019-12-20 05,102.24,12
2019-12-20 06,102.24,12
2019-12-20 07,102.24,12
2019-12-20 08,101.92,15961
2019-12-20 09,102.08,9132
2019-12-20 10,101.44,178731
2019-12-20 11,100.76,284172
2019-12-20 12,100.96,298932
2019-12-20 13,100.96,70966
2019-12-20 14,101.08,62853
2019-12-20 15,101.08,147065
2019-12-20 16,101.0,240705
2019-12-20 17,101.04,15361
2019-12-20 18,101.2,62
2019-12-20 19,101.0408,125
2019-12-20 20,101.0408,125
2019-12-20 21,101.0408,125
2019-12-20 22,101.0408,125
2019-12-20 23,101.0408,125
2019-12-21 00,101.0408,125
2019-12-21 01,101.0408,125
2019-12-21 02,101.0408,125
2019-12-21 03,101.0408,125
2019-12-21 04,101.0408,125
2019-12-21 05,101.0408,125
2019-12-21 06,101.0408,125
2019-12-21 07,101.0408,125
2019-12-21 08,101.0408,125
2019-12-21 09,101.0408,125
2019-12-21 10,101.0408,125
2019-12-21 11,101.0408,125
2019-12-21 12,101.0408,125
2019-12-21 13,101.0408,125
2019-12-21 14,101.0408,125
2019-12-21 15,101.0408,125
2019-12-21 16,101.0408,125
2019-12-21 17,101.0408,125
2019-12-21 18,101.0408,125
2019-12-21 19,101.0408,125
2019-12-21 20,101.0408,125
2019-12-21 21,101.0408,125
2019-12-21 22,101.0408,125
2019-12-21 23,101.0408,125
2019-12-22 00,101.0408,125
2019-12-22 01,101.0408,125
2019-12-22 02,101.0408,125
2019-12-22 03,101.0408,125
2019-12-22 04,101.0408,125
2019-12-22 05,101.0408,125
2019-12-22 06,101.0408,125
2019-12-22 07,101.0408,125
2019-12-22 08,101.0408,125
2019-12-22 09,101.0408,125
2019-12-22 10,101.0408,125
2019-12-22 11,101.0408,125
2019-12-22 12,101.0408,125
2019-12-22 13,101.0408,125
2019-12-22 14,101.0408,125
2019-12-22 15,101.0408,125
2019-12-22 16,101.0408,125
2019-12-22 17,101.0408,125
2019-12-22 18,101.0408,125
2019-12-22 19,101.0408,125
2019-12-22 20,101.0408,125
2019-12-22 21,101.0408,125
2019-12-22 22,101.0408,125
2019-12-22 23,101.0408,125
2019-12-23 00,101.0408,125
2019-12-23 01,101.0408,125
2019-12-23 02,101.0408,125
2019-12-23 03,101.0408,125
2019-12-23 04,101.0408,125
2019-12-23 05,101.0408,125
2019-12-23 06,101.0408,125
2019-12-23 07,101.0408,125
2019-12-23 08,101.2,408
2019-12-23 09,101.36,3508
2019-12-23 10,100.88,89867
2019-12-23 11,100.96,118485
2019-12-23 12,101.44,184470
2019-12-23 13,101.44,86560
2019-12-23 14,101.76,87238
2019-12-23 15,101.6,81764
2019-12-23 16,101.6,156657
2019-12-23 17,101.6,20263
2019-12-23 18,101.92,75
2019-12-23 19,101.92,75
2019-12-23 20,101.44,75
2019-12-23 21,101.44,75
2019-12-23 22,101.44,75
2019-12-23 23,101.44,75
2019-12-24 00,101.44,75
2019-12-24 01,101.44,75
2019-12-24 02,101.44,75
2019-12-24 03,101.44,75
2019-12-24 04,101.44,75
2019-12-24 05,101.44,75
2019-12-24 06,101.44,75
2019-12-24 07,101.44,75
2019-12-24 08,101.76,9262
2019-12-24 09,101.68,8432
2019-12-24 10,101.92,155587
2019-12-24 11,102.08,77705
2019-12-24 12,102.12,56359
