time, open, high, low, close, volume
2021-04-14 05:00:00, 410.24788965, 410.724760351, 410.24788965, 410.665151513, 16883
2021-04-13 20:00:00, 410.029323913, 410.08893275, 409.890236625, 409.949845462, 53953
2021-04-13 19:00:00, 410.257824456, 410.257824456, 409.959780269, 410.059128331, 87511
2021-04-13 18:00:00, 410.277694069, 410.287628875, 410.148541588, 410.257824456, 231943
2021-04-13 17:00:00, 410.108802363, 410.367107325, 410.069063138, 410.24788965, 1262580
2021-04-13 16:00:00, 410.347237713, 410.833049739, 410.0094543, 410.138507433, 15489803
2021-04-13 15:00:00, 409.497811778, 410.426716163, 409.463039956, 410.352205116, 6734137
2021-04-13 14:00:00, 408.938382837, 409.582257631, 408.857016774, 409.492844375, 7261701
2021-04-13 13:00:00, 409.393496312, 409.502779181, 408.926560418, 408.941462627, 3795410
2021-04-13 12:00:00, 409.142145714, 409.522648793, 409.055712899, 409.39051587, 4568843
2021-04-13 11:00:00, 409.115321737, 409.512713987, 409.035843287, 409.135191349, 8018195
2021-04-13 10:00:00, 409.085517318, 409.224604606, 408.439754911, 409.115321737, 5509986
2021-04-13 09:00:00, 407.734383667, 409.115321737, 407.287317385, 409.115321737, 661527
2021-04-13 08:00:00, 408.568907392, 408.618581424, 407.00914281, 407.734383667, 811927
2021-04-13 07:00:00, 409.492844375, 409.542518406, 408.409950492, 408.539102974, 114844
2021-04-13 06:00:00, 408.986169255, 409.472974762, 408.926560418, 409.472974762, 11542
2021-04-13 05:00:00, 409.075582512, 409.115321737, 408.956364837, 408.956364837, 6062
2021-04-12 20:00:00, 408.906690805, 409.184865381, 408.78747313, 408.986169255, 49584
2021-04-12 19:00:00, 409.085517318, 409.135191349, 408.916625612, 408.936495224, 47929
2021-04-12 18:00:00, 409.085517318, 409.085517318, 408.966299643, 409.085517318, 51080
2021-04-12 17:00:00, 408.936495224, 409.314017862, 408.53880493, 409.095452124, 3677748
2021-04-12 16:00:00, 408.161580336, 409.244474218, 407.843666536, 408.936495224, 16091776
2021-04-12 15:00:00, 408.062232273, 408.449689717, 407.957916808, 408.161580336, 6341473
2021-04-12 14:00:00, 408.966299643, 409.055712899, 407.933079792, 408.052297467, 4953406
2021-04-12 13:00:00, 408.46955933, 409.10538693, 408.131775917, 408.966299643, 5629733
2021-04-12 12:00:00, 408.07216708, 408.519233361, 407.923144986, 408.459624524, 5790479
2021-04-12 11:00:00, 408.191384755, 408.529168167, 407.525752735, 408.066106848, 7476134
2021-04-12 10:00:00, 408.31060243, 408.807342743, 407.774122892, 408.201319561, 5980088
2021-04-12 09:00:00, 408.221189173, 408.479494136, 407.784057698, 408.280798011, 119676
2021-04-12 08:00:00, 408.042362661, 408.489428942, 408.012558242, 408.169528181, 63336
2021-04-12 07:00:00, 408.07216708, 408.260928398, 407.982753823, 408.062232273, 9914
2021-04-12 06:00:00, 408.012558242, 408.270863205, 407.982753823, 408.211254367, 14829
2021-04-12 05:00:00, 407.982753823, 408.002623436, 407.674774829, 407.863536148, 13932
2021-04-09 20:00:00, 408.171515142, 408.221189173, 408.002623436, 408.002623436, 28669
2021-04-09 19:00:00, 408.131775917, 408.221189173, 408.131775917, 408.181449948, 20953
2021-04-09 18:00:00, 408.082101886, 408.409950492, 408.082101886, 408.141611375, 151979
2021-04-09 17:00:00, 408.797407936, 408.906690805, 407.913210179, 408.807342743, 5640666
2021-04-09 16:00:00, 407.038947229, 408.986169255, 406.830316297, 408.757668711, 19483792
2021-04-09 15:00:00, 407.133327888, 407.277382579, 406.919729554, 407.038947229, 5172160
2021-04-09 14:00:00, 406.795544475, 407.307186998, 406.641554978, 407.133327888, 4144590
2021-04-09 13:00:00, 406.706131219, 406.860120716, 406.472663272, 406.798624265, 4216676
2021-04-09 12:00:00, 405.970955556, 406.800511878, 405.901411912, 406.711098622, 4821588
2021-04-09 11:00:00, 406.403119628, 406.572011334, 405.757357221, 405.970260119, 10506275
2021-04-09 10:00:00, 405.359964971, 406.442858853, 405.061920783, 406.393184822, 5170622
2021-04-09 09:00:00, 406.303870914, 406.760673305, 405.240747296, 405.379834583, 614279
2021-04-09 08:00:00, 406.085205828, 406.750837847, 406.085205828, 406.422989241, 138715
2021-04-09 07:00:00, 406.224293115, 406.333575984, 405.926248928, 406.115010247, 19722
2021-04-09 06:00:00, 406.283901953, 406.293836759, 406.035531796, 406.293836759, 9905
2021-04-09 05:00:00, 406.452793659, 406.462728466, 405.896444509, 406.363380403, 19857
2021-04-08 20:00:00, 406.621685366, 406.85018591, 406.482598078, 406.85018591, 49664
2021-04-08 19:00:00, 406.701163816, 406.701163816, 406.403119628, 406.631620172, 103891
2021-04-08 18:00:00, 406.631620172, 406.780642266, 406.601815753, 406.750837847, 168920
2021-04-08 17:00:00, 405.816966059, 406.721033428, 405.480672867, 406.671359397, 5232229
2021-04-08 16:00:00, 405.78716164, 405.916314121, 405.31029094, 405.826900865, 11907693
2021-04-08 15:00:00, 405.409639002, 405.846770478, 405.330160552, 405.792427087, 5331230
2021-04-08 14:00:00, 405.350030165, 405.618269934, 405.176171055, 405.409639002, 5010632
2021-04-08 13:00:00, 405.224851606, 405.727552802, 405.131464427, 405.350030165, 5404321
2021-04-08 12:00:00, 404.932768302, 405.419573808, 404.788713611, 405.220877683, 6174997
2021-04-08 11:00:00, 405.081790396, 405.280486521, 404.277071089, 404.922833495, 9277943
2021-04-08 10:00:00, 405.141399233, 405.38976939, 404.505571633, 405.061920783, 7583357
2021-04-08 09:00:00, 405.209353308, 406.134879859, 404.962572721, 405.141399233, 357254
2021-04-08 08:00:00, 405.23081249, 405.538791484, 405.191073264, 405.330160552, 163320
2021-04-08 07:00:00, 405.290421327, 405.499052259, 405.181138458, 405.260616908, 32825
2021-04-08 06:00:00, 405.181138458, 405.330160552, 404.902963883, 405.23081249, 19267
2021-04-08 05:00:00, 405.320225746, 405.558661096, 405.032116364, 405.191073264, 12370
2021-04-07 20:00:00, 404.32674512, 405.240747296, 404.24726667, 404.982442333, 127600
2021-04-07 19:00:00, 404.416158376, 404.515506439, 404.32674512, 404.396288764, 105457
2021-04-07 18:00:00, 404.465832408, 404.465832408, 404.356549539, 404.445962795, 83473
2021-04-07 17:00:00, 403.919418063, 404.495636826, 403.899548451, 404.455897601, 3706549
2021-04-07 16:00:00, 403.780330776, 404.118114189, 403.114698756, 403.92935287, 12959461
2021-04-07 15:00:00, 403.740591551, 404.257201476, 403.680982713, 403.772283583, 6034558
2021-04-07 14:00:00, 403.42267775, 403.869744032, 403.233916432, 403.740591551, 3808627
2021-04-07 13:00:00, 403.42267775, 403.661113101, 402.806719762, 403.42267775, 8134969
2021-04-07 12:00:00, 404.023733529, 404.277071089, 402.965676663, 403.432612557, 6657292
2021-04-07 11:00:00, 403.641243488, 404.306875507, 403.402808138, 404.028700932, 7548480
2021-04-07 10:00:00, 402.7073717, 403.959157288, 402.7073717, 403.650184814, 5544878
2021-04-07 09:00:00, 403.591668805, 403.670650515, 402.657697668, 402.667632475, 251385
2021-04-07 08:00:00, 403.5021562, 403.621373876, 403.283590463, 403.283590463, 117063
2021-04-07 07:00:00, 403.561765038, 403.760461163, 403.482286588, 403.571699844, 23314
2021-04-07 06:00:00, 403.720721938, 403.800200388, 403.253786044, 403.432612557, 11855
2021-04-07 05:00:00, 404.078374963, 404.078374963, 403.512091007, 403.611439069, 22139
2021-04-06 20:00:00, 403.790265582, 404.118114189, 403.740591551, 404.078374963, 198786
