0.0,-0.004673747428744399,-0.000563444711290367,-0.9847883597883598,0.0008103727714748612,-0.5051598148044849,-0.0011738951109249377,-0.09090909090909091,0.000720513005259704,0.39430102289332686,0.7613657861725673
0.0,-2.5000104167141118e-05,0.004695693916110993,0.0,0.0,2.457332882425882,0.00038117019179360347,3.0455555555555556,0.0004319965440276642,-0.08110625909752547,-0.36799386125036193
0.0,-0.0001957958058038674,2.500072918797507e-05,169.65217391304347,-0.004048582995951331,4.090381480273884,-0.0010795707120961214,7.394122493820379,0.0,-0.44861234317576987,0.011489586513014162
1.0,0.0038865268000278955,0.00019583414930893523,6.965095541401274,0.0008130081300812835,1.928978619284918,-0.0004767959304695781,3.4252854759022346,0.0051097517092479885,-0.13847391404274878,-0.36849759774218527
0.0,-0.003973829927854561,-0.003871480188519438,17.283594024885648,0.011372867587327277,23.302190352477048,0.007616473206954965,14.275216266173752,-0.009594730058714045,0.8716820061357876,2.3956499084520195
0.0,-0.0014156312869766131,0.003989684254547974,-0.4042249825052484,-0.004819277108433632,0.6336203192392379,0.001562278087536986,0.035222628756522954,-0.0013013302486987192,-0.22762257696693272,-0.3947850479005783
0.0,-0.00015803767119019382,0.00141763813988104,0.5728200384677502,0.000807102502017739,-0.5099700680652823,-0.0037184092789961346,-0.5753620586307278,0.00094107427247737,0.805868241372947,2.229674411331625
0.0,-0.0015765011363541187,0.00015806265104346688,-0.5982868323575099,0.0016129032258064171,-0.20834678492678135,-0.0005060728724777314,-0.3650564693990581,-0.0002169668040789841,-0.31938483547925606,-0.7644486550236639
1.0,0.0008866157047347545,0.0015789904165400864,-0.4190013199234073,-0.0012077294685990795,-0.40252218527102757,0.0006329113923367375,0.31012572617705714,0.00014467592592579432,0.2294872757300503,0.5415625985019481
0.0,-0.005801189436656561,-0.0008858303136669273,4.024542036637069,-0.001209189842805223,2.6113451863688746,0.0016129032261228392,0.5711980664051125,0.0011572399826413756,-0.1193674441323727,0.1130448904929659
1.0,0.006652247455841106,0.0058350396067859195,-0.5700441636762519,-0.0016142050040356213,0.18968096437858264,0.0013577089447816143,-0.32959819378862104,0.00014448779078175288,0.23178256950703738,-0.12119231772431506
1.0,0.0011117912330889362,-0.00660828749218376,-0.9428577776296642,0.00080840743734855,-0.4816225023886474,0.000283786339897733,-0.9354316598745629,-0.00014446691707606352,-0.6602499155690645,-0.4930014117697174
1.0,0.0007222834156782475,-0.0011105565260793914,0.0,0.0,-0.8895160608766469,0.0011663461841943067,-0.377583589583901,7.22438953909791e-05,1.986414844267727,1.171437926049157
