2021-04-24 18:00:00, 51003.66, 50343.1, 50917.17
2021-04-24 19:00:00, 50578.93, 50010.24, 50387.25
2021-04-24 20:00:00, 50363.33, 49818.97, 50115.99
2021-04-24 21:00:00, 50369.48, 49880.4, 49880.4
2021-04-24 22:00:00, 50499.47, 50198.21, 50205.5
2021-04-24 23:00:00, 50391.32, 49694.89, 50358.25
2021-04-25 00:00:00, 49831.4, 49432.38, 49710.72
2021-04-25 01:00:00, 49870.74, 49655.17, 49690.53
2021-04-25 02:00:00, 49895.99, 49365.46, 49853.44
2021-04-25 03:00:00, 49745.77, 49154.71, 49427.11
2021-04-25 04:00:00, 50303.48, 49571.96, 49714.06
2021-04-25 05:00:00, 50251.4, 49271.34, 50129.24
2021-04-25 06:00:00, 49972.88, 49274.58, 49562.2
2021-04-25 07:00:00, 49724.21, 49321.47, 49409.57
2021-04-25 08:00:00, 49991.23, 49520.17, 49596.26
2021-04-25 09:00:00, 50187.43, 49833.94, 49928.8
2021-04-25 10:00:00, 50511.65, 49783.05, 49946.68
2021-04-25 11:00:00, 50576.4, 50259.01, 50404.41
2021-04-25 12:00:00, 50435.88, 50115.5, 50311.25
2021-04-25 13:00:00, 50477.54, 49862.99, 50435.21
2021-04-25 14:00:00, 50008.6, 49542.52, 49994.66
2021-04-25 15:00:00, 49836.88, 49340.2, 49692.48
2021-04-25 16:00:00, 49638.76, 48022.58, 49419.22
2021-04-25 17:00:00, 48423.24, 47073.07, 48124.88
2021-04-25 18:00:00, 48835.14, 47597.82, 47678.11
2021-04-25 19:00:00, 49185.71, 48569.64, 48732.68
2021-04-25 20:00:00, 51020.34, 48843.41, 49120.97
2021-04-25 21:00:00, 52021.62, 50516.86, 50958.7
2021-04-25 22:00:00, 52523.36, 51763.15, 51979.94
2021-04-25 23:00:00, 52463.27, 51943.72, 52010.74
2021-04-26 00:00:00, 52764.39, 52125.27, 52459.07
2021-04-26 01:00:00, 52627.48, 52147.81, 52345.54
2021-04-26 02:00:00, 53128.18, 52508.43, 52621.53
2021-04-26 03:00:00, 53067.59, 52525.8, 52933.84
2021-04-26 04:00:00, 53005.34, 52606.38, 52896.83
2021-04-26 05:00:00, 53570.51, 52407.96, 52660.61
2021-04-26 06:00:00, 53578.91, 53208.91, 53515.7
2021-04-26 07:00:00, 53751.81, 53307.54, 53309.33
2021-04-26 08:00:00, 53988.07, 53511.01, 53708.67
2021-04-26 09:00:00, 53982.33, 53323.71, 53566.7
2021-04-26 10:00:00, 53910.83, 53474.79, 53768.9
2021-04-26 11:00:00, 53777.17, 53356.19, 53621.78
2021-04-26 12:00:00, 53830.53, 52964.67, 53647.12
2021-04-26 13:00:00, 54389.71, 53359.69, 53386.76
2021-04-26 14:00:00, 54358.92, 53977.21, 54117.86
2021-04-26 15:00:00, 54382.94, 53800.05, 54333.44
2021-04-26 16:00:00, 54110.9, 53258.03, 54100.7
2021-04-26 17:00:00, 53507.75, 52675.44, 53261.78
2021-04-26 18:00:00, 54234.6, 52955.24, 53403.5
2021-04-26 19:00:00, 54078.41, 53523.9, 53619.6
2021-04-26 20:00:00, 54200.42, 53601.27, 54062.29
2021-04-26 21:00:00, 53859.44, 53644.99, 53720.01
2021-04-26 22:00:00, 54053.45, 53800.36, 53834.12
2021-04-26 23:00:00, 53897.37, 53402.32, 53888.44
2021-04-27 00:00:00, 53656.29, 53357.59, 53546.2
2021-04-27 01:00:00, 54026.95, 53503.92, 53543.23
2021-04-27 02:00:00, 54845.13, 53980.01, 53983.41
2021-04-27 03:00:00, 54910.83, 54402.03, 54783.85
2021-04-27 04:00:00, 55011.84, 54457.18, 54607.78
2021-04-27 05:00:00, 54756.14, 54406.16, 54500.99
2021-04-27 06:00:00, 54845.86, 54485.91, 54564.03
2021-04-27 07:00:00, 55304.96, 54733.59, 54777.31
2021-04-27 08:00:00, 55331.39, 54847.27, 55216.11
2021-04-27 09:00:00, 55091.54, 54508.46, 54901.06
2021-04-27 10:00:00, 55125.82, 54450.11, 54801.88
2021-04-27 11:00:00, 55365.27, 54934.18, 55032.54
2021-04-27 12:00:00, 55145.2, 54606.03, 55069.88
2021-04-27 13:00:00, 54962.27, 54315.6, 54710.76
2021-04-27 14:00:00, 55047.73, 54692.68, 54935.3
2021-04-27 15:00:00, 55029.09, 54696.04, 55026.86
2021-04-27 16:00:00, 55221.74, 54824.58, 54828.08
2021-04-27 17:00:00, 55490.94, 54913.13, 55194.03
2021-04-27 18:00:00, 55347.61, 54967.94, 55318.67
2021-04-27 19:00:00, 55091.44, 54809.51, 54982.38
2021-04-27 20:00:00, 55509.17, 55068.29, 55073.48
2021-04-27 21:00:00, 55775.5, 55366.33, 55444.59
2021-04-27 22:00:00, 55697.32, 55260.08, 55543.8
